Rating,Roaster,Coffee_Name,Review_Date,Review_Description,Complete_Review_URL,Roaster_Website_URL,Roaster Location,Coffee Origin,Roast Level,Aroma,Acidity/Structure,Acidity,Body,Flavor,Aftertaste,Agtron,Blind Assessment,Notes,Bottom Line,url,Price
92,JBC Coffee Roasters,Katana DR Congo Natural,Feb 2023,"Baking chocolate, mulberry, squash blossom, hazelnut, fresh-cut oak in aroma and small cup. Crisp, velvety mouthfeel. The finish consolidates to notes of baking chocolate and roasted squash. In cappuccino format, savory notes predominate, with undertones of mulberry and baking chocolate.",https://www.coffeereview.com/review/katana-dr-congo-natural/,https://www.jbccoffeeroasters.com/product-category/coffee/,"Madison, Wisconsin","Kabare, South Kivu Province, Democratic Republic of the Congo",Medium-Light,8,,,8						,9,8,58/74,"Baking chocolate, mulberry, squash blossom, hazelnut, fresh-cut oak in aroma and small cup. Crisp, velvety mouthfeel. The finish consolidates to notes of baking chocolate and roasted squash. In cappuccino format, savory notes predominate, with undertones of mulberry and baking chocolate.","Evaluated as espresso. Produced by smallholding farmers entirely of the Blue Mountain variety of Arabica, and processed by the natural method (dried in the whole fruit). Certified Fair Trade and USDA Organic. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.",An enticingly savory-leaning espresso with a throughline of sweet squash (and squash blossom) notes and undertones of crisp chocolate and sweet-tart berries.,https://www.coffeereview.com/review/katana-dr-congo-natural/,$18.00/12 ounces
94,Roadmap CoffeeWorks,Ethiopia Kayon Mountain,Feb 2023,"Complex, multi-layered. Cocoa nib, Meyer lemon marmalade, magnolia, hazelnut, maple syrup in aroma and cup. Brightly sweet structure with high-toned acidity; very satiny, smooth mouthfeel. Crisp finish that leads with notes of Meyer lemon and cocoa nib.",https://www.coffeereview.com/review/ethiopia-kayon-mountain-8/,https://roadmapcoffeeworks.com/,"Lexington, Virginia","Odo Shakiso District, Guji Zone, southern Ethiopia",Light,9,9,,9						,9,8,64/82,"Complex, multi-layered. Cocoa nib, Meyer lemon marmalade, magnolia, hazelnut, maple syrup in aroma and cup. Brightly sweet structure with high-toned acidity; very satiny, smooth mouthfeel. Crisp finish that leads with notes of Meyer lemon and cocoa nib.","Produced by the Hassen family at their estate farm in the Guji Zone of southern Ethiopia from distinctive landrace selections of Arabica long grown in the region. This is a dry-processed or “natural” version, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wet-processed or “washed” coffees. Certified USDA organic. Founded in 1990, Roadmap CoffeeWorks, formerly Lexington Coffee Roasters, is an award-winning artisan roasting company based in Lexington, Virginia. Roadmap CoffeeWorks focuses on producing fresh, distinctive and sustainable coffees. Visit www.roadmapcoffeeworks.com or call 800-322-6505 for more information. ","A heady, deep-toned cup with citrus, floral and cocoa impulses.",https://www.coffeereview.com/review/ethiopia-kayon-mountain-8/,$20.95/12 ounces
93,Roadmap CoffeeWorks,El Salvador El Mirador,Feb 2023,"Rich-toned, deeply sweet. Salted caramel, pomegranate, almond butter, narcissus, pink grapefruit zest in aroma and cup. Sweetly savory structure with citrusy acidity; plush, syrupy mouthfeel. Crisp, focused finish centered around notes of salted caramel and almond.",https://www.coffeereview.com/review/el-salvador-el-mirador/,https://roadmapcoffeeworks.com/,"Lexington, Virginia","Apaneca-Ilamatepec growing region, El Salvador",Medium-Light,9,8,,9						,9,8,60/77,"Rich-toned, deeply sweet. Salted caramel, pomegranate, almond butter, narcissus, pink grapefruit zest in aroma and cup. Sweetly savory structure with citrusy acidity; plush, syrupy mouthfeel. Crisp, focused finish centered around notes of salted caramel and almond.","Produced by Jancarlo and Sofia Handtke of Mapache Estate entirely of the big-beaned Pacamara variety of Arabica, and processed by the natural method (dried in the whole fruit). Founded in 1990, Roadmap CoffeeWorks, formerly Lexington Coffee Roasters, is an award-winning artisan roasting company based in Lexington, Virginia. Roadmap CoffeeWorks focuses on producing fresh, distinctive and sustainable coffees. Visit www.roadmapcoffeeworks.com or call 800-322-6505 for more information.","An inviting El Salvador Pacamara cup with tart fruit and caramel notes throughout, and an especially viscous mouthfeel.",https://www.coffeereview.com/review/el-salvador-el-mirador/,$20.95/12 ounces
94,Vermont Artisan Coffee & Tea,Panama Finca Las Nubes Geisha Microlot,Feb 2023,"Balanced, delicately sweet-tart. Dark chocolate, magnolia, goji berry, almond brittle, blood orange in aroma and cup. Sweetly tart structure with vibrant acidity; crisp, silky-smooth mouthfeel. The pleasing finish centers around notes of dark chocolate and goji berry.",https://www.coffeereview.com/review/panama-finca-las-nubes-geisha-microlot/,,"Waterbury Center, Vermont","Boquete growing region, Panama",Medium-Light,9,9,,9						,9,8,60/77,"Balanced, delicately sweet-tart. Dark chocolate, magnolia, goji berry, almond brittle, blood orange in aroma and cup. Sweetly tart structure with vibrant acidity; crisp, silky-smooth mouthfeel. The pleasing finish centers around notes of dark chocolate and goji berry.","Produced by Austin Gomez of Finca Las Nubes entirely of the Geisha variety of Arabica, and processed by the natural method (dried in the whole fruit). Vermont Artisan Coffee & Tea provides craft-roasted coffees and quality teas to retail establishments, food service markets, and retail customers throughout New England and beyond. For more information, visit www.vtartisan.com.","Sweet dried fruit notes and rich dark chocolate, supported by deep florals, drive this natural Panama Geisha cup, an exceptional value for its variety and origin. ",https://www.coffeereview.com/review/panama-finca-las-nubes-geisha-microlot/,$15.00/8 ounces
93,Durango Coffee Company,Kenya Gaturiri,Feb 2023,"Confident, juicy-bright. Black currant, cocoa nib, freesia, orange zest, fresh-cut cedar in aroma and cup. High-toned structure with phosphoric acidity; medium-weight, viscous mouthfeell. The lively finish leads with notes of black currant and hints of spice-toned florals.",https://www.coffeereview.com/review/kenya-karinga-aa/,https://www.durangocoffee.com/,"Durango, Colorado","Kiambu County, Kenya",Medium-Light,9,9,,8						,9,8,57/74,"Confident, juicy-bright. Black currant, cocoa nib, freesia, orange zest, fresh-cut cedar in aroma and cup. High-toned structure with phosphoric acidity; medium-weight, viscous mouthfeell. The lively finish leads with notes of black currant and hints of spice-toned florals.","Produced by smallholding farmers from trees of the SL28 and SL34 varieties of Arabica, and processed by the traditional washed method (fruit skin and pulp are removed before drying). Located in southwestern Colorado, Durango Coffee lays claim to a rich coffee history that dates to 1986. Its motto is “Tough Town, Great Coffee.” Visit www.durangocoffee.com or call 800-748-2275 for more information.",A classic Kenya cup with vibrant acidity and particularly vivid expressions of the black currant and cocoa notes often associated with this origin.,https://www.coffeereview.com/review/kenya-karinga-aa/,$19.95/12 ounces
93,Nomadic Bean,Ethiopia Guji Odo Shakiso,Feb 2023,"Sweetly-fruit-forward. Just-picked blueberry, honeycomb, cashew butter, marjoram, baking chocolate in aroma and cup. Sweet-toned structure with pert acidity; pillowy, creamy-smooth mouthfeel. The finish is centered around notes of honey and cashew.",https://www.coffeereview.com/review/ethiopia-guji-odo-shakiso-2/,,"Jackson Hole, Wyoming","Guji Zone, Oromia Region, Southern Ethiopia",Light,9,8,,9						,9,8,62/82,"Sweetly-fruit-forward. Just-picked blueberry, honeycomb, cashew butter, marjoram, baking chocolate in aroma and cup. Sweet-toned structure with pert acidity; pillowy, creamy-smooth mouthfeel. The finish is centered around notes of honey and cashew.","Produced in the distinguished Guji growing region, nestled next to Ethiopia's better-known Yirgacheffe and Sidamo regions, largely from distinctive indigenous landrace varieties of Arabica long grown in the region. Processed by the natural method (dried in the whole fruit). The Nomadic Bean is a one-woman show, owned and operated by roaster Margo Askins and based in Jackson Hole, Wyoming. Visit www.nomadicbean.com for more information.","A natural-processed Ethiopia with an especially plush, inviting mouthfeel and distinct blueberry notes with crisp chocolate undertones.",https://www.coffeereview.com/review/ethiopia-guji-odo-shakiso-2/,$20.00/12 ounces
93,Color Coffee,Kenya Gaturiri AA,Feb 2023,"Richly and brightly sweet-savory. Raspberry, lemon verbena, cocoa nib, cedar, pink grapefruit zest in aroma and cup. Complex, bittersweet structure with juicy acidity; lightly satiny mouthfeel. The finish consolidates to notes of cocoa nib and pink grapefruit zest.",https://www.coffeereview.com/review/kenya-gaturiri-aa-2/,,"Eagle, Colorado","Nyeri County, Kenya",Light,9,9,,8						,9,8,62/80,"Richly and brightly sweet-savory. Raspberry, lemon verbena, cocoa nib, cedar, pink grapefruit zest in aroma and cup. Complex, bittersweet structure with juicy acidity; lightly satiny mouthfeel. The finish consolidates to notes of cocoa nib and pink grapefruit zest.","Produced by smallholding farmers from trees of the SL28 and Ruiru 11 varieties of Arabica, and processed by the traditional washed method (fruit skin and pulp are removed before drying). Color Coffee, which started as a home-roasting project, was formally founded in 2016 in Eagle, Colorado. Visit www.colorroasters.com for more information.","A juicy, bright Kenya, multi-layered and rich-toned, with cocoa nib and berries as throughlines.",https://www.coffeereview.com/review/kenya-gaturiri-aa-2/,$22.00/10 ounces
92,Noble Coffee Roasting,Kenya Muiri Estate Peaberry,Feb 2023,"Balanced, deeply sweet. Black currant, ginger blossom, orange zest, cedar, cocoa nib in aroma and cup. Sweet-toned structure with malic (green apple-like) acidity; delicately satiny mouthfeel. The finish leads with notes of cocoa nib and cedar.",https://www.coffeereview.com/review/kenya-muiri-estate-peaberry/,,"Ashland, Oregon","Kiambu County, Kenya",Medium-Light,9,8,,8						,9,8,58/78,"Balanced, deeply sweet. Black currant, ginger blossom, orange zest, cedar, cocoa nib in aroma and cup. Sweet-toned structure with malic (green apple-like) acidity; delicately satiny mouthfeel. The finish leads with notes of cocoa nib and cedar.","Produced by the Muigai Family from trees of the SL28, SL34, K7 and Ruiru 11 varieties of Arabica, and processed by the traditional washed method (fruit skin and pulp are removed before drying). Certified USDA Organic. Based in southern Oregon, Noble Coffee is a wholesale and retail roasting company focused on quality, social responsibility and environmental consciousness. Visit www.noblecoffeeroasting.com or call 541-488-3288 for more information.",An easygoing Kenya cup with classic notes of black currant supported by crisp cocoa and rich aromatic wood notes.,https://www.coffeereview.com/review/kenya-muiri-estate-peaberry/,$24.00/12 ounces
92,Big Creek Coffee Roasters,Glow Seasonal Reserve Blend,Feb 2023,"Sweetly-tart, fruit-toned. Dried raspberry, baking chocolate, clove, lime zest, fresh-cut oak in aroma and cup. Sweet-tart structure with brisk acidity; lightly satiny mouthfeel. Spice-toned finish with undercurrents of berries and crisp chocolate.",https://www.coffeereview.com/review/glow-seasonal-reserve-blend/,,"Hamilton, Montana",Ethiopia,Light,9,8,,8						,9,8,64/82,"Sweetly-tart, fruit-toned. Dried raspberry, baking chocolate, clove, lime zest, fresh-cut oak in aroma and cup. Sweet-tart structure with brisk acidity; lightly satiny mouthfeel. Spice-toned finish with undercurrents of berries and crisp chocolate.","A seasonally rotating blend of two organic-certified Ethiopia coffees, one washed and one natural-processed. Big Creek Coffee Roasters is a small, quality-oriented batch roaster located in Montana’s Bitterroot Valley. Visit www.bigcreekcoffeeroasters.com for more information.","This blend of two organic Ethiopia coffees offers a lively and original range of aroma and flavor, from baking spices to dried berries.",https://www.coffeereview.com/review/glow-seasonal-reserve-blend/,$19.00/12 ounces
92,Pink Elephant Coffee,Tanzania Peaberry,Feb 2023,"Sweet-toned, pleasingly floral. Baking chocolate, honeysuckle, hazelnut, fresh-cut fir, cane sugar in aroma and cup. Sweet structure with brisk acidity; full, velvety mouthfeel. Crisp, sweet, wood-framed finish with undertones of baking chocolate and hazelnut.",https://www.coffeereview.com/review/tanzania-peaberry-8/,,"Park City, Utah",Tanzania,Medium-Light,8,9,,8						,9,8,58/78,"Sweet-toned, pleasingly floral. Baking chocolate, honeysuckle, hazelnut, fresh-cut fir, cane sugar in aroma and cup. Sweet structure with brisk acidity; full, velvety mouthfeel. Crisp, sweet, wood-framed finish with undertones of baking chocolate and hazelnut.","This sample consists entirely of peaberries, a kind of bean that results when the coffee fruit develops a single, oval bean rather than the usual pair of flat-sided beans. Perhaps arbitrarily, Tanzania is particularly associated with its peaberry grades. Pink Elephant Coffee, with a cafe in Park City, Utah and a roastery in nearby Heber City, crafts coffees for Western adventurers, and commits a portion of sales proceeds to conservation-minded nonprofits. Visit www.pinkelephantcoffee.com for more information.","Delicately crisp chocolate and sweet floral notes animate this inviting, subtly complex Tanzania.",https://www.coffeereview.com/review/tanzania-peaberry-8/,$21.00/12 ounces
92,Breck Coffee Roasters,Ethiopia Guji Kercha G2,Feb 2023,"Delicately sweet-tart. Green grape, cocoa powder, bay leaf, fresh-cut fir, brown sugar in aroma and cup. Sweet-tart structure with brisk acidity; crisp, velvety mouthfeel. The gently drying finish leads with notes of cocoa powder and brown sugar, with hints of sweet herbs in the long.",https://www.coffeereview.com/review/ethiopia-guji-kercha-g2/,,"Breckenridge, Colorado","Guji Zone, Oromia Region, Southern Ethiopia",Medium-Light,9,8,,8						,9,8,57/75,"Delicately sweet-tart. Green grape, cocoa powder, bay leaf, fresh-cut fir, brown sugar in aroma and cup. Sweet-tart structure with brisk acidity; crisp, velvety mouthfeel. The gently drying finish leads with notes of cocoa powder and brown sugar, with hints of sweet herbs in the long.","Produced in the distinguished Guji growing region, nestled next to Ethiopia's better-known Yirgacheffe and Sidamo regions, largely from distinctive indigenous landrace varieties of Arabica long grown in the region. Processed by the natural method (dried in the whole fruit). Breck Coffee Roasters is a specialty roaster in Breckenridge, Colorado committed to high quality coffee and social and environmental responsibility. Visit www.breckenridgecoffeeroasters.com for more information.

 ","A friendly, engaging Ethiopia natural cup whose tart fruit impulses are balanced by crisp cocoa and sweet herb.",https://www.coffeereview.com/review/ethiopia-guji-kercha-g2/,$20.00/12 ounces
