Rating,Roaster,Coffee_Name,Review_Date,Review_Description,Complete_Review_URL,Roaster_Website_URL
93,Bassline Coffee,Ethiopia Bekele Heto Natural,Oct 2022,"Berry-driven, invitingly sweet-tart. Dried mulberry, cocoa nib, pink grapefruit zest, tea rose, fresh-cut oak in aroma and cup. Sweet-toned structure with brisk acidity; plush, syrupy mouthfeel. The long, lingering finish consolidates to notes of cocoa-toned mulberry and oak.",https://www.coffeereview.com/review/ethiopia-bekele-heto-natural/,
93,Blanchard's Coffee,Kenya Karindundu AB,Oct 2022,"Complex, richly bittersweet. Cocoa nib, goji berry, myrrh, cashew butter, hop flowers in aroma and cup. Sweetly savory structure with juicy acidity; crisp, lightly syrupy mouthfeel. The resonant finish leads with goji berry and hop flowers in the short, rounding to cashew butter in the long.",https://www.coffeereview.com/review/kenya-karindundu-ab/,
93,ILSE Coffee Roasters,Kenya Ichuga AA,Oct 2022,"Balanced, vibrant, juicy. Black currant, narcissus, toffee, cedar, pink grapefruit zest in aroma and cup. Sweet-toned structure with vivacious, sparkling acidity; crisp, velvety mouthfeel. The finish consolidates to toffee and cedar.",https://www.coffeereview.com/review/kenya-ichuga-aa/,
93,Rest Coffee Roasters,Costa Rica Canet Raisin Honey,Oct 2022,"Sweetly tart, crisply herbaceous. Gooseberry, sage, magnolia, baking chocolate, pine nut in aroma and cup. Juicy, sweet-tart structure; plump, satiny mouthfeel. Crisp chocolate notes dominate in the finish with undertones of gooseberry and sage.",https://www.coffeereview.com/review/costa-rica-canet-raisin-honey/,
93,Swelter Coffee,Birhanu Sisters’ Ethiopia,Oct 2022," Cocoa-toned, juicy and vibrant. Cocoa nib, bergamot, red plum, jasmine, cedar in aroma and cup. Balanced, sweet-toned structure with malic, apple-like acidity; dry, crisp mouthfeel. The cocoa toned finish is complicated by red plum and cedar.",https://www.coffeereview.com/review/birhanu-sisters-ethiopia/,
92,Sightseer Coffee,Bat Country Dark Roast Ethiopia,Oct 2022,"Crisply chocolaty, floral-toned. Baking chocolate, honeysuckle, dried persimmon, almond nougat, fresh-cut oak in aroma and cup. Richly sweet structure with gentle, round acidity; plush, buttery mouthfeel. Chocolaty and floral finish with undertones of almond.",https://www.coffeereview.com/review/bat-country-dark-roast-ethiopia/,
92,Vivid Coffee,Kenya Gichithaini AA,Oct 2022,"Deeply sweet-savory. Black tea, dark chocolate, golden raisin, sandalwood, tiger lily in aroma and cup. Roundly sweet with crisp acidity; silky, buoyant mouthfeel. Sandalwood and black tea lead in the finish.",https://www.coffeereview.com/review/kenya-gichithaini-aa/,
94,Equator Coffees,Colombia Cerro Azul Enano,Oct 2022,"Elegantly fruit- and cocoa-toned. Strawberry guava, cocoa nib, cane sugar, tea rose, cedar in aroma and cup. Delicately sweet structure with gently bright acidity; crisp, syrupy mouthfeel. A resonant finish centers around notes of cocoa nib and tea rose.",https://www.coffeereview.com/review/colombia-cerro-azul-enano-3/,https://www.equatorcoffees.com/
94,Press Coffee,Peru Incahuasi,Oct 2022,"Gently fruit-toned, integrated and balanced. Pineapple, almond nougat, redwood, narcissus, marjoram in aroma and cup. Sweetly tart with juicy, high-toned acidity; vibrant, syrupy mouthfeel. The finish centers around notes of pineapple and almond.",https://www.coffeereview.com/review/peru-incahuasi/,
93,Press Coffee,Colombia Aponte’s Guardians,Oct 2022,"Richly sweet, spice-toned. Lemon verbena, peach, cocoa nib, magnolia, almond butter in aroma and cup. Balanced, bittersweet structure with vibrant, juicy acidity; delicate, silky-smooth mouthfeel. The resonant, lingering finish centers around cocoa-toned peach and almond notes.",https://www.coffeereview.com/review/colombia-apontes-guardians/,
92,Equator Coffees,Nicaragua Flor de Dalia Natural,Oct 2022,"Gently fruit-forward, sweetly nut-toned. Rice candy, Nutella, fresh-cut fir, freesia-like flowers, lemon balm in aroma and cup. Richly sweet structure with brisk acidity; plush, creamy mouthfeel. Long, sweet, nutty finish consolidates to notes of hazelnut and fir.",https://www.coffeereview.com/review/nicaragua-flor-de-dalia-natural/,https://www.equatorcoffees.com/
93,Taster's Coffee,Ethiopia Bench Maji Geisha G1 Natural,Oct 2022,"Gently sweet-tart, floral-toned. Pomegranate, lilac, pistachio, orange zest, fresh-cut oak in aroma and cup. Crisply sweet-tart structure with delicately bright acidity; silky-smooth mouthfeel. The tart-leaning finish leads with notes of pomegranate and orange zest, supported by oak and pistachio.",https://www.coffeereview.com/review/ethiopia-bench-maji-geisha-g1-natural/,
94,JBC Coffee Roasters,Reina de la Asuncion Ecuador,Oct 2022,"Very sweet, floral-toned. Lilac, white nectarine, hazelnut, pink grapefruit zest, sandalwood in aroma and cup. Sweet-toned structure with balanced, bright acidity; very full, chewy mouthfeel. Floral-toned finish with supporting notes of pink grapefruit zest and sandalwood.",https://www.coffeereview.com/review/reina-de-la-asuncion-ecuador-2/,https://www.jbccoffeeroasters.com/product-category/coffee/
95,GK Coffee,Ethiopia Guji Uraga More Floral Kudume Washed,Oct 2022,"Resonantly juicy, richly sweet-tart. Black currant, lavender, dark chocolate, Meyer lemon zest, fine musk in aroma and cup. Sweet-tart structure with vibrant, lively acidity; plush, syrupy mouthfeel. The finish is long, deep, rich, and crisply sweet. ",https://www.coffeereview.com/review/ethiopia-guji-uraga-more-floral-kudume-washed/,https://www.gkcoffee.com.tw
94,GK Coffee,Ethiopia Guji Uraga More Floral Kudume Natural,Oct 2022,"Richly bittersweet, complex, fruit-driven. Chocolate fudge, dried apricot, candied mandarin zest, pistachio brittle, narcissus in aroma and cup. Invitingly bittersweet structure with high-toned, lively acidity; crisp, satiny mouthfeel. The finish centers around notes of chocolate fudge and dried apricot, with undertones of bittersweet mandarin zest into the long. ",https://www.coffeereview.com/review/ethiopia-guji-uraga-more-floral-kudume-natural/,https://www.gkcoffee.com.tw
94,Roadmap CoffeeWorks,Kenya Nyeri Hill,Oct 2022,"Savory-sweet, richly aromatic. Red currant, candycap mushroom, tangerine zest, dark chocolate, cedar in aroma and cup. Savory-sweet structure with high-toned, juicy acidity; full, creamy mouthfeel. Chocolaty finish with notes of red currant and tangerine zest in the short, candycap mushroom in the long.",https://www.coffeereview.com/review/kenya-nyeri-hill/,https://roadmapcoffeeworks.com/
92,Roadmap CoffeeWorks,Blue Ridge Blend,Oct 2022,"Chocolaty, richly nut-toned. Dark chocolate, hazelnut butter, red apple, gently scorched fir, gardenia in aroma and cup. Sweet structure with gentle, round acidity; full, satiny mouthfeel. Chocolaty finish with undertones of gently scorched fir and hazelnut.",https://www.coffeereview.com/review/blue-ridge-blend-2/,https://roadmapcoffeeworks.com/
94,David's Nose,Kenya AA TOP Nairobi Rose,Sep 2022,"Juicy, bright, classic. Sweetly savory, deep-toned. Black currant, amber, brown sugar, magnolia, cedar in aroma and cup. Balanced, sweet-savory structure with vibrant acidity; syrupy-smooth mouthfeel. The resonant finish consolidates to cocoa-toned florals and fruit.",https://www.coffeereview.com/review/kenya-aa-top-nairobi-rose/,https://www.dnose.com.tw/
92,David's Nose,Worry Free Espresso,Sep 2022,"Evaluated as espresso. Very fruity and chocolaty. Blueberry, baking chocolate, cashew, thyme, oak in aroma and small cup. Creamy, viscous mouthfeel; crisply chocolaty finish with continuing suggestions of blueberry and oak. In three parts milk, fruit recedes and chocolate intensifies, supported by fresh-cut oak.",https://www.coffeereview.com/review/worry-free-espresso/,https://www.dnose.com.tw/
92,David's Nose,Purple Tipsy Night,Sep 2022,"Tart-leaning, fruity-sweet. Raspberry, cocoa powder, nasturtium, fir, lemon drop in aroma and cup. Bittersweet structure with tart acidity; full, syrupy mouthfeel. Gently drying, wood-framed finish with raspberry undertones.",https://www.coffeereview.com/review/purple-tipsy-night/,https://www.dnose.com.tw/
96,Hula Daddy Kona Coffee,Kahiko,Sep 2022,"Richly chocolaty, harmoniously juicy and bright. Dark chocolate fudge, pomelo, star jasmine, cedar, marjoram in aroma and cup. Sweet-savory structure with complex, bittersweet acidity; full, creamy mouthfeel. Resonant, long, flavor-laden finish.",https://www.coffeereview.com/review/kahiko/,http://bit.ly/2oBDGmP
94,Mostra Coffee,Kenya Ndumberi Peaberry,Sep 2022,"Balanced, richly sweet, spice-toned. Apricot, cocoa nib, lilac, coriander, amber in aroma and cup. Deep, sweet-savory structure with bright acidity; syrupy-smooth mouthfeel. The finish is both crisp and juicy, leading with notes of apricot and coriander in the short and rich, cocoa-toned florals in the long.",https://www.coffeereview.com/review/kenya-ndumberi-peaberry/,https://mostracoffee.com/collections/coffee
94,Simon Hsieh Aroma Roast Coffees,Taiwan Alishan Espresso Pacamara Natural,Sep 2022,"Evaluated as espresso. Crisply chocolaty, delicately fruit-forward. Goji berry, lemon balm, baking chocolate, cedar, magnolia in aroma and small cup. Creamy-smooth mouthfeel; crisply chocolaty finish supported by notes of lemon balm and cedar. In three parts milk, sweet herb tones are usurped by rich chocolate and goji berry.",https://www.coffeereview.com/review/taiwan-alishan-espresso-pacamara-natural/,https://www.facebook.com/4ArtsZeroDefectCoffees
94,Branch Street Coffee Roasters,Ethiopia Gera Reserve Anaerobic Natural,Sep 2022,"Sweetly tart, floral-toned. Tea rose, raspberry coulis, cocoa nib, watermelon rind, almond brittle in aroma and cup. High-toned structure with winey acidity; crisply satiny mouthfeel. Exceptionally long, harmonious finish that exhilaratingly extends the promise of the cup.",https://www.coffeereview.com/review/ethiopia-gera-reserve-anaerobic-natural/,
94,Mostra Coffee,Kenya Ngaita Peaberry,Sep 2022,"Bright, richly sweet, complex. Red currant, jasmine, dark chocolate, tangerine zest, maple syrup in aroma and cup. Sweetly savory structure, with juicy-bright acidity. Crisply silky mouthfeel. The balanced, integrated finish is centered around notes of red currant and dark chocolate, with hints of tangerine zest into the long.",https://www.coffeereview.com/review/kenya-ngaita-peaberry/,https://mostracoffee.com/collections/coffee
93,Paradise Roasters,Ka‘ū Champagne Natural Half-Caf,Sep 2022,"Delicately sweet-tarty, fruity and lively. Baking chocolate, pomegranate, lime zest, cashew butter, oak in aroma and cup. Sweet-tart structure with gently bright, winey acidity; crisp, silky mouthfeel. Baking chocolate and lime zest are central in the finish.",https://www.coffeereview.com/review/kau-champagne-natural-half-caf/,https://paradiseroasters.com/
93,Paradise Roasters,Espresso Nuevo,Sep 2022,"Evaluated as espresso. Deeply chocolaty, sweetly earthy. Dark chocolate, date, graphite, lemon verbena, candied violet in aroma and small cup. Crisp, satiny mouthfeel; richly chocolaty and gently herbaceous finish. Chocolate takes the stage in cappuccino-scaled milk, with support from notes of date and lemon verbena.",https://www.coffeereview.com/review/espresso-nuevo-6/,https://paradiseroasters.com/
94,Dory Coffee Roasters,Kenya AB,Sep 2022,"Complex, multi-layered. Almond brittle, black cherry, dark chocolate, narcissus, mustard seed in aroma and small cup. Sweetly savory with juicy acidity; syrupy-smooth, lively mouthfeel. Resonant, long, flavor-saturated finish consolidates to suggestions of black cherry and almond brittle. ",https://www.coffeereview.com/review/kenya-ab-2/,
93,Chousin Coffee Collection,Ecuador Pichincha Finca Flora,Sep 2022,"Delicately rich, vibrantly sweet-savory. Wisteria, dark chocolate, lychee, candied orange zest, allspice in aroma and cup. Sweetly tart structure with full, syrupy mouthfeel. The long finish consolidates to notes of wisteria and allspice.",https://www.coffeereview.com/review/ecuador-pichincha-finca-flora/,
92,Paradise Roasters,Vietnam Robusta Carbonic Maceration,Sep 2022,"Crisply fruit-toned, chocolaty. Cocoa powder, black cherry, almond, cedar, orange zest in aroma and cup. Richly bittersweet structure with brisk acidity; full, velvety mouthfeel. Finish consolidates to notes of cocoa powder, orange zest and cedar.
",https://www.coffeereview.com/review/vietnam-robusta-carbonic-maceration/,https://paradiseroasters.com/
92,Chousin Coffee Collection,Kenya Nyeri Maganjo AB,Sep 2022,"Rich-toned, chocolaty. Baking chocolate, black currant, freesia-like flowers, clove, agave syrup in aroma and cup. Sweet structure with gentle, round acidity; full, satiny mouthfeel. The delicate finish leads with chocolate and freesia in the short, clove and agave syrup in the crisp-toned long.",https://www.coffeereview.com/review/kenya-nyeri-maganjo-ab/,
94,Big Island Coffee Roasters,Kona Noir,Sep 2022,"Elegantly fruit-toned, gently spice-driven. Date, clove, blood orange, baking chocolate, cedar in aroma and cup. Complex bittersweet structure with winey acidity; plush, syrupy mouthfeel. The resonant finish is centered around notes of date, blood orange and clove.",https://www.coffeereview.com/review/kona-noir/,https://bit.ly/2Bfk9hI
94,Big Island Coffee Roasters,Kona Red Bourbon,Sep 2022,"Richly sweet-tart, deeply chocolaty. Dark chocolate, pomegranate, lemon verbena, agave syrup, pink grapefruit zest in aroma and cup. Sweetly tart structure with apple-like malic acidity; very full, smooth, viscous mouthfeel. The finish consolidates to notes of pomegranate and dark chocolate with undertones of pink grapefruit zest.",https://www.coffeereview.com/review/kona-red-bourbon/,https://bit.ly/2Bfk9hI
96,Kakalove Cafe,Kenya Washed Nyeri Hill Farm AA Top,Sep 2022,"Rich-toned, expressively layered, deeply sweet-savory. Ginger flower, toasted coconut, dried red currant, wild honey, cedar in aroma and cup. Savory-sweet structure with high-toned, vibrant acidity; plush, creamy mouthfeel. The long, intense finish is centered around notes of ginger and wild honey, with supporting notes of red currant and coconut.",https://www.coffeereview.com/review/kenya-washed-nyeri-hill-farm-aa-top/,http://www.kakalovecafe.com.tw/
95,Temple Coffee,Ethiopia Nano Genji,Sep 2022,"Elegantly bright, delicately juicy, richly aromatic. Cocoa nib, ginger flower, apricot, pink grapefruit zest, hint of thyme in aroma and cup. Sweet-tart structure with juicy acidity; plush, syrupy mouthfeel. Resonant, long, flavor-saturated finish.",https://www.coffeereview.com/review/ethiopia-nano-genji-2/,https://www.templecoffee.com
95,Kakalove Cafe,Ethiopia Natural Sidama Abebe 74110,Sep 2022,"Fruit-centered, richly chocolaty. Dried mango, dark chocolate, Calla lily, sandalwood, hazelnut brittle in aroma and cup. Sweetly tart with bright, balanced acidity; syrupy, viscous mouthfeel. The confident finish is long and flavor-laden.",https://www.coffeereview.com/review/ethiopia-natural-sidama-abebe-74110/,http://www.kakalovecafe.com.tw/
95,Kakalove Cafe,Ethiopia Natural Guji TAMIRU 74158 Kakalove Lot,Sep 2022,"Enticingly sweet, deeply floral-toned. Lilac, cocoa nib, pomelo, amber, almond nougat in aroma and cup. Gently tart in structure with juicy, vibrant acidity; very satiny, smooth mouthfeel. Rich finish that harmoniously sustains all of the aromatics.",https://www.coffeereview.com/review/ethiopia-natural-guji-tamiru-74158-kakalove-lot/,http://www.kakalovecafe.com.tw/
94,Temple Coffee,Rwanda Sholi Natural Single-Origin Espresso,Sep 2022,"Evaluated as espresso. Richly fruit-toned, chocolaty. Tiramisu, raspberry coulis, almond butter, hop flowers, cedar in aroma and small cup. Viscous, satiny mouthfeel; crisply tart finish with notes of raspberry and cedar. In cappuccino-scaled milk, raspberry and creamy chocolate notes take center stage.",https://www.coffeereview.com/review/rwanda-sholi-natural-single-origin-espresso/,https://www.templecoffee.com
