,Rating,Roaster,Coffee_Name,Review_Date,Review_Description,Complete_Review_URL,Roaster_Website_URL,Roaster_Location,Origin,Roast_Level,Aroma,Acidity,Body,Flavor,Aftertaste,Blind_Assessment,Notes,Bottom_Line,Price,url,Agtron_External,Agtron_Ground,Currency,Quantity,Unit,Price_USD
629,94,Jaunt Coffee Roasters,Colombia Ibague Tolima,2022-04-01,"Delicately fruity, sweetly herbaceous. Lemon-thyme, dried apricot, hazelnut butter, fresh-cut oak, cocoa nib in aroma and cup. Gently tart with wine-toned acidity; full, syrupy mouthfeel. The finish consolidates to notes of cocoa-toned lemon-thyme.",https://www.coffeereview.com/review/colombia-ibague-tolima/,https://jauntcoffee.com/,"San Diego, California","Tolima Department, Colombia",Light,9,9,9,9,8,"Delicately fruity, sweetly herbaceous. Lemon-thyme, dried apricot, hazelnut butter, fresh-cut oak, cocoa nib in aroma and cup. Gently tart with wine-toned acidity; full, syrupy mouthfeel. The finish consolidates to notes of cocoa-toned lemon-thyme.","Produced by Jairo Lopez of Villa Norena entirely of the Caturra variety of Arabica, and processed by the natural method (sun-dried in the whole fruit). Jaunt Coffee Roasters is a San Diego-based roaster and café with an extensive coffee and food menu. Visit www.jauntcoffee.com for more information.",A sweetly herbaceous Colombia natural cup that gets ballast from bright fruit notes at the top and deep cocoa underneath — subtly juicy and savory.,26.0,https://www.coffeereview.com/review/colombia-ibague-tolima/,64,80,USD,340.19399999999996,grams,26.0
630,93,Jaunt Coffee Roasters,Ethiopia Guji Buku,2022-04-01,"Confidently fruit-forward, sweetly tart. Pomegranate, cherry blossom, Nutella, cedar, spearmint in aroma and cup. Crisply sweet in structure with gently bright acidity; silky mouthfeel. Nut-toned, chocolaty finish.",https://www.coffeereview.com/review/ethiopia-guji-buku/,https://jauntcoffee.com/,"San Diego, California","Kebele Buku Sayisa, Guji Zone, Oromia region, Ethiopia",Medium-Light,9,9,8,9,8,"Confidently fruit-forward, sweetly tart. Pomegranate, cherry blossom, Nutella, cedar, spearmint in aroma and cup. Crisply sweet in structure with gently bright acidity; silky mouthfeel. Nut-toned, chocolaty finish.",Southern Ethiopia coffees like this one are largely produced from distinctive indigenous Ethiopia landrace varieties of Arabica long grown in the region. Processed by the natural method (dried in the whole fruit). Jaunt Coffee Roasters is a San Diego-based roaster and café with an extensive coffee and food menu. Visit www.jauntcoffee.com for more information.,A tartly and cleanly fruit-toned natural-processed Ethiopia cup with rich nut and chocolate complications.,24.0,https://www.coffeereview.com/review/ethiopia-guji-buku/,60,77,USD,340.19399999999996,grams,24.0
631,93,JBC Coffee Roasters,Flores Peru,2022-04-01,"Richly chocolaty and fruit-toned. Dark chocolate, red plum, cane sugar, magnolia, fresh-cut fir in aroma and cup. Deeply sweet structure with brisk acidity; viscous, creamy mouthfeel. Chocolaty finish with undertones of magnolia and fir.",https://www.coffeereview.com/review/flores-peru/,https://www.jbccoffeeroasters.com/product-category/coffee/,"Madison, Wisconsin","El Diamante, San Ignacio, Cajamarca Department, Peru",Medium-Light,9,8,9,9,8,"Richly chocolaty and fruit-toned. Dark chocolate, red plum, cane sugar, magnolia, fresh-cut fir in aroma and cup. Deeply sweet structure with brisk acidity; viscous, creamy mouthfeel. Chocolaty finish with undertones of magnolia and fir.","Produced by 30 smallholding members of the Familia Flores collective from trees of the Bourbon and Caturra varieties of Arabica, and processed by the traditional washed method (fruit skin and flesh are removed from the beans before they are dried). Certified USDA Organic and fair trade. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.",A very pretty Peru cup with especially full mouthfeel and crisp notes of chocolate and stone fruit.,18.0,https://www.coffeereview.com/review/flores-peru/,58,76,USD,340.19399999999996,grams,18.0
632,93,RamsHead Coffee Roasters,Costa Rica Anaerobic Cordillera de Fuego,2022-04-01,"Deeply sweet-savory, spice-toned. Watermelon, sassafras, clove (and
other baking spices), cashew, magnolia in aroma and cup. Sweet-savory structure with brisk acidity; plush, syrupy mouthfeel. Finish leads with notes of clove, cashew and magnolia.",https://www.coffeereview.com/review/costa-rica-anaerobic-cordillera-de-fuego/,https://bit.ly/2P8dTQf,"Bozeman, Montana","Tarrazu growing region, Costa Rica",Medium-Light,9,8,9,9,8,"Deeply sweet-savory, spice-toned. Watermelon, sassafras, clove (and
other baking spices), cashew, magnolia in aroma and cup. Sweet-savory structure with brisk acidity; plush, syrupy mouthfeel. Finish leads with notes of clove, cashew and magnolia.","Produced by Don Luis Campos of Cordillera del Fuego farm and processed by the “thermic” method, in which beans, with skins removed, are heated with some of the fruit flesh or mucilage still adhering to them. The exposure to heat starts to break down the natural sugars of the mucilage, partially caramelizing it. RamsHead Coffee Roasters is a family-owned company founded by Bozeman, Montana, natives Caleb and Laura Walker that specializes in direct trade microlot coffees. For more information, visit www.ramsheadcoffee.com.","A floral-toned anaerobic Costa Rica cup with warming spices — clove, cinnamon, nutmeg — throughout.",19.95,https://www.coffeereview.com/review/costa-rica-anaerobic-cordillera-de-fuego/,56,74,USD,340.19399999999996,grams,19.95
633,93,JBC Coffee Roasters,Nyakibanda Rwanda,2022-04-01,"Bright, balanced, citrusy. Tangerine, almond butter, apple blossom, baking chocolate, cedar in aroma and cup. Sweet-toned structure with high-toned acidity; delicate, satiny mouthfeel. The nut- and citrus-toned finish is supported by crisp baking chocolate.",https://www.coffeereview.com/review/nyakibanda-rwanda/,https://www.jbccoffeeroasters.com/product-category/coffee/,"Madison, Wisconsin","Nyakibanda, Huye, Rwanda",Medium-Light,9,9,8,9,8,"Bright, balanced, citrusy. Tangerine, almond butter, apple blossom, baking chocolate, cedar in aroma and cup. Sweet-toned structure with high-toned acidity; delicate, satiny mouthfeel. The nut- and citrus-toned finish is supported by crisp baking chocolate.","Produced by smallholding farmers near the Nyakibanda Washing Station entirely of the Red Bourbon variety of Arabica, and processed by a traditional variation on the washed method (fruit skin and flesh are removed from the beans before they are dried). JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","An engaging, confident Rwanda cup: crisply chocolaty, delicately floral, citrus-driven.",18.0,https://www.coffeereview.com/review/nyakibanda-rwanda/,57,74,USD,340.19399999999996,grams,18.0
634,92,RamsHead Coffee Roasters,Guatemala Antigua Pastores,2022-04-01,"Sweetly nut-toned. Hazelnut butter, red apple, lemon verbena, cedar, agave syrup in aroma and cup. Sweet structure with gently brisk acidity; very full, satiny mouthfeel. The nut-toned finish is supported by suggestions of lemon verbena and cedar.",https://www.coffeereview.com/review/guatemala-antigua-pastores/,https://bit.ly/2P8dTQf,"Bozeman, Montana","Antigua growing region, Guatemala",Medium-Light,9,8,9,8,8,"Sweetly nut-toned. Hazelnut butter, red apple, lemon verbena, cedar, agave syrup in aroma and cup. Sweet structure with gently brisk acidity; very full, satiny mouthfeel. The nut-toned finish is supported by suggestions of lemon verbena and cedar.","Produced at Pastores Mill and processed by the traditional washed method (fruit skin and flesh are removed from the beans before they are dried). RamsHead Coffee Roasters is a family-owned company founded by Bozeman, Montana, natives Caleb and Laura Walker that specializes in direct trade microlot coffees. For more information, visit www.ramsheadcoffee.com.","A friendly, balanced Guatemala cup with rich, sweet nut tones and crisp, citrusy herb.",16.95,https://www.coffeereview.com/review/guatemala-antigua-pastores/,58,76,USD,340.19399999999996,grams,16.95
635,94,Roadmap Coffeeworks,Kenya Karatu,2022-04-01,"Richly aromatic, deep-toned, vibrant. Red currant, toffee, hazelnut, freesia, fresh-cut oak in aroma and cup. Juicy-sweet structure with bright acidity; plush, syrupy mouthfeel. The resonant finish consolidates to notes of toffee and hazelnut with a hint of freesia.",https://www.coffeereview.com/review/kenya-karatu-2/,https://roadmapcoffeeworks.com/,"Kiambu County, Kenya","Kiambu County, Kenya",Medium-Light,9,9,9,9,8,"Richly aromatic, deep-toned, vibrant. Red currant, toffee, hazelnut, freesia, fresh-cut oak in aroma and cup. Juicy-sweet structure with bright acidity; plush, syrupy mouthfeel. The resonant finish consolidates to notes of toffee and hazelnut with a hint of freesia.","Produced by smallholding farmers of the Gitwe Farmer Cooperative Society, from trees of the SL-28, Batian, Ruiru 11 and K7 varieties of Arabica, and processed by the washed method. Founded in 1990, Roadmap CoffeeWorks, formerly Lexington Coffee Roasters, is an award-winning artisan roasting company based in Lexington, Virginia. Roadmap CoffeeWorks focuses on producing fresh, distinctive and sustainable coffees. Visit www.roadmapcoffeeworks.com or call 800-322-6505 for more information.","A classic Kenya cup with notes of sweet fruit and spicy florals, along with a rich toffee throughline.",23.5,https://www.coffeereview.com/review/kenya-karatu-2/,60,76,USD,340.19399999999996,grams,23.5
636,92,JBC Coffee Roasters,Kibingo Burundi,2022-04-01,"Sweet-savory, richly aromatic. Dried apricot, young goat cheese, dark chocolate, lemon-thyme, sandalwood in aroma and cup. Savory-leaning structure with sweet-tart acidity; syrupy-smooth mouthfeel. Fruit-toned, chocolaty, tangy finish.",https://www.coffeereview.com/review/kibingo-burundi/,https://www.jbccoffeeroasters.com/product-category/coffee/,"Madison, Wisconsin","Kayanza Province, northern Burundi",Medium-Light,8,8,9,9,8,"Sweet-savory, richly aromatic. Dried apricot, young goat cheese, dark chocolate, lemon-thyme, sandalwood in aroma and cup. Savory-leaning structure with sweet-tart acidity; syrupy-smooth mouthfeel. Fruit-toned, chocolaty, tangy finish.","Produced by smallholding farmers entirely of the Red Bourbon variety of Arabica, and processed by the anaerobic washed method, with the addition of wine yeasts during the fermentation step. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.",A sweet-savory cup with stone fruit and chocolate in front and background notes of fresh goat cheese.,22.0,https://www.coffeereview.com/review/kibingo-burundi/,58,73,USD,340.19399999999996,grams,22.0
637,93,Roadmap Coffeeworks,Costa Rica Cattleya Anaerobic,2022-04-01,"Crisply sweet-savory, berry-toned. Mulberry, pink grapefruit zest, cocoa nib, lemon-thyme, cedar in aroma and cup. Sweet-savory structure with bright, balanced acidity; crisp, silky mouthfeel. The finish leads with notes of mulberry and cocoa nib with undertones of pink grapefruit.",https://www.coffeereview.com/review/costa-rica-cattleya-anaerobic/,https://roadmapcoffeeworks.com/,"Lexington, Virginia","Naranjo, Central Valley, Costa Rica",Medium-Light,9,9,8,9,8,"Crisply sweet-savory, berry-toned. Mulberry, pink grapefruit zest, cocoa nib, lemon-thyme, cedar in aroma and cup. Sweet-savory structure with bright, balanced acidity; crisp, silky mouthfeel. The finish leads with notes of mulberry and cocoa nib with undertones of pink grapefruit.","Produced by Coopro Naranjo from the Catuaí and Caturra varieties of Arabica and processed by the natural method (dried in the whole fruit). The Cattleya project, a partnership between Coopro Naranjo and Royal Coffee New York, provides agronomists to help small family farms achieve peak flavor from their harvests. Founded in 1990, Roadmap CoffeeWorks, formerly Lexington Coffee Roasters, is an award-winning artisan roasting company based in Lexington, Virginia. Roadmap CoffeeWorks focuses on producing fresh, distinctive and sustainable coffees. Visit www.roadmapcoffeeworks.com or call 800-322-6505 for more information.","A berry-driven, citrus-toned anaerobic natural Costa Rica, complex and multi-layered.",24.0,https://www.coffeereview.com/review/costa-rica-cattleya-anaerobic/,62,78,USD,340.19399999999996,grams,24.0
638,96,Paradise Roasters,Ecuador Taza Dorada Finca Cruz Loma,2022-04-01,"Richly floral-toned, elegant, complex. Star jasmine, tangerine zest, violet candy, cocoa nib, apricot in aroma and cup. Very bright, juicy, delicately sweet-tart structure with high-toned acidity; lush, silky mouthfeel. The long, resonant, lingering finish carries over all the notes from the cup.",https://www.coffeereview.com/review/ecuador-taza-dorada-finca-cruz-loma/,https://paradiseroasters.com/,"Minneapolis, Minnesota","San Jose de Minas, Pichincha, Ecuador",Medium-Light,9,9,9,10,9,"Richly floral-toned, elegant, complex. Star jasmine, tangerine zest, violet candy, cocoa nib, apricot in aroma and cup. Very bright, juicy, delicately sweet-tart structure with high-toned acidity; lush, silky mouthfeel. The long, resonant, lingering finish carries over all the notes from the cup.","Produced at Finca Cruz Loma from the Typica Mejorado and Sidra varieties of Arabica, and processed by the traditional washed method (fruit skin and flesh are removed from the beans before they are dried). This coffee won first place in the 2021 Taza Dorada competition for Ecuador green coffees. Paradise prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","A beautifully structured, floral-toned Ecuador cup with elegantly bright acidity and lyrically plush mouthfeel.",140.0,https://www.coffeereview.com/review/ecuador-taza-dorada-finca-cruz-loma/,60,77,USD,113.398,grams,140.0
